"","Assignment_Group","TITLE"
"3569","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCGCP07 (ZWCFACTGCP.0085.06060600.0012) ENDED IN ERROR 0012 tiludv"
"3570","F162 Sys. Mgm. Quality Assurance","JOB QWCF0315 (QWPF0300.0020.06060600.JCL) ENDED IN ERROR JCL tiludv"
"3571","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCKKK3K (ZWPULKREDKUN.0155.06100600.0012) ENDED IN ERROR 0012 tiludv"
"3572","F162 Sys. Mgm. Quality Assurance","JOB QWCQVI06 (EWPSAKVI06.0005.06091800.1020) ENDED IN ERROR 1020 tiludv"
"3573","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCSSK29 (ZWPDGSKEMAHIER.0065.06110600.U02E) ENDED IN ERROR U02E tiludv"
"3574","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCKKK3K (ZWPULKREDKUN.0155.06130600.0012) ENDED IN ERROR 0012 tiludv"
"3575","F161 Sys. Mgm. EDW","JOB EWCRAC10 (EWPSACAC10.0010.06161800.1613) ENDED IN ERROR 1613 tiludv"
"3576","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCFKYPG (ZWCULFAK1ZPA.0210.06130600.0012) ENDED IN ERROR 0012 tiludv"
"3577","F162 Sys. Mgm. Quality Assurance","JOB QWCQRW06 (EWPSAKRW26.0005.06161800.1020) ENDED IN ERROR 1020 tiludv"
"3578","F162 Sys. Mgm. Quality Assurance","JOB QWCQRW14 (EWPSAKRW14.0005.06161800.1020) ENDED IN ERROR 1020 tiludv"
"3579","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCSSK29 (ZWPDGSKEMAHIER.0065.06180600.U02E) ENDED IN ERROR U02E tiludv"
"3580","F161 Sys. Mgm. EDW","JOB EWCRAC10 (EWPSACAC10.0010.06201800.1613) ENDED IN ERROR 1613 tiludv"
"3581","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCSSK29 (ZWPDGSKEMAHIER.0065.06220600.U03F) ENDED IN ERROR U03F tiludv"
"3582","F161 Sys. Mgm. EDW","JOB EWCSEW48 (EWPSAKEW48.0015.06011800.1008) ENDED IN ERROR 1008 tiludv"
"3583","F161 Sys. Mgm. EDW","JOB EWCSMY07 (EWPSAKMY07.0010.06221800.0012) ENDED IN ERROR 0012 tiludv"
"3584","F161 Sys. Mgm. EDW","JOB EWCSMY06 (EWPSAKMY06.0010.06221800.0012) ENDED IN ERROR 0012 tiludv"
"3585","F161 Sys. Mgm. EDW","JOB EWCSMY01 (EWPSAKMY01.0010.06221800.0012) ENDED IN ERROR 0012 tiludv"
"3586","F163 Sys. Mgm. EDW Infrastructure","Test of the incident"
"3587","F161 Sys. Mgm. EDW","JOB EGD200LO (RHC63300ZPA.0075.06241800.S04E) ENDED IN ERROR S04E tiludv"
"3588","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCMCT62 (ZWCMCTPERSONAL.0070.06250600.1004) ENDED IN ERROR 1004 tiludv"
"3589","F161 Sys. Mgm. EDW","JOB EWCSBN01 (EWPSAKBN01.0010.06071800.JCL) ENDED IN ERROR JCL tiludv"
"3590","F161 Sys. Mgm. EDW","JOB EWCM3603 (EWCM3000ZPANY.0057.06301800.0012) ENDED IN ERROR 0012 tiludv"
"3591","F161 Sys. Mgm. EDW","JOB EGC20104 (EGC20100ZPA.0020.07011800.0012) ENDED IN ERROR 0012 tiludv"
"3592","F161 Sys. Mgm. EDW","JOB EGC20116 (EGC20100ZPA.0080.07011800.0012) ENDED IN ERROR 0012 tiludv"
"3593","F161 Sys. Mgm. EDW","JOB EGC20101 (EGC20100ZPA.0005.07011800.0012) ENDED IN ERROR 0012 tiludv"
"3594","F161 Sys. Mgm. EDW","JOB EGC20102 (EGC20100ZPA.0010.07011800.0012) ENDED IN ERROR 0012 tiludv"
"3595","F161 Sys. Mgm. EDW","JOB EGC25S26 (RHP82400.0066.07041800.0012) ENDED IN ERROR 0012 tiludv"
"3596","F161 Sys. Mgm. EDW","JOB EGC25S11 (RHP82400.0051.07041800.0012) ENDED IN ERROR 0012 tiludv"
"3597","F161 Sys. Mgm. EDW","JOB EGC25S21 (RHP82400.0061.07041800.0012) ENDED IN ERROR 0012 tiludv"
"3598","F161 Sys. Mgm. EDW","Reopened: JOB EGC25S26 (RHP82400.0066.07041800.0012) ENDED IN ERROR 0012 tiludv"
"3599","F161 Sys. Mgm. EDW","JOB ZWCFPK25 (ZWCULFAKNPV.0025.07060600.0012) ENDED IN ERROR 0012 tiludv"
"3600","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCFVK27 (ZWCDGFAKORZPA.0155.07090600.0012) ENDED IN ERROR 0012 tiludv"
"3601","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCFVK2C (ZWCDGFAKORZPA.0182.07090600.0012) ENDED IN ERROR 0012 tiludv"
"3602","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCFVK2A (ZWCDGFAKORZPA.0180.07090600.0012) ENDED IN ERROR 0012 tiludv"
"3603","F163 Sys. Mgm. EDW Infrastructure","PROGRAM=QWRAP057,ABENDCODE=AD2R     T"
"3604","F163 Sys. Mgm. EDW Infrastructure","PROGRAM=QWRAP051,ABENDCODE=AKC3     T"
"3605","F162 Sys. Mgm. Quality Assurance","JOB QWCQK519 (EWPSAKK519.0005.07151800.1020) ENDED IN ERROR 1020 tiludv"
"3606","F161 Sys. Mgm. EDW","JOB EWCSFI03 (EWPSAKFI03.0010.07151800.1000) ENDED IN ERROR 1000 tiludv"
"3607","F162 Sys. Mgm. Quality Assurance","JOB QWCQDW64 (EWPSAKDW64.0003.07151800.1020) ENDED IN ERROR 1020 tiludv"
"3608","F162 Sys. Mgm. Quality Assurance","JOB QWCAKRS2 (QWPFKRSK.0045.07160600.1020) ENDED IN ERROR 1020 tiludv"
"3609","F162 Sys. Mgm. Quality Assurance","JOB QWCDEH1A (QWPFEG10W.0020.07160600.1020) ENDED IN ERROR 1020 tiludv"
"3610","F162 Sys. Mgm. Quality Assurance","JOB QWCDES1A (QWPFEG10W.0060.07160600.1020) ENDED IN ERROR 1020 tiludv"
"3611","F161 Sys. Mgm. EDW","JOB EWCXCM48 (EWPSAKEW48.0005.07010600.0016) ENDED IN ERROR 0016 tiludv"
"3612","F161 Sys. Mgm. EDW","JOB EWCSOZ04 (EWPSAKOZALL.0050.07190600.1122) ENDED IN ERROR 1122"
"3613","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCSIKHG (ZWCDGSHEDZPA.0190.07200600.0012) ENDED IN ERROR 0012 tiludv"
"3614","F161 Sys. Mgm. EDW","JOB EWCSDE13 (EWPSAKDE13.0010.07181800.0008) ENDED IN ERROR 0008"
"3615","F161 Sys. Mgm. EDW","JOB QWCQDE18 (EWPSAKDE18.0005.07181800.1020) ENDED IN ERROR 1020 tiludv"
"3616","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCFKDF1 (ZWPULFAKOR0BDEX.0062.08010600.0012) ENDED IN ERROR 0012 tiludv"
"3617","F161 Sys. Mgm. EDW","JOB EWC73603 (EWC73000ZPANY.0052.07291800.0012) ENDED IN ERROR 0012 tiludv"
"3618","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCNPV01 (ZWCDGFACTNPV.0005.08010600.0012) ENDED IN ERROR 0012 tiludv"
"3619","F162 Sys. Mgm. Quality Assurance","JOB QWCQDE17 (EWPSAKDE17.0005.08011800.JCL) ENDED IN ERROR JCL tiludv"
"3620","F161 Sys. Mgm. EDW","JOB EGC20107 (EGC20100ZPA.0035.08011800.0012) ENDED IN ERROR 0012 tiludv"
"3621","F162 Sys. Mgm. Quality Assurance","JOB QWCDFGRU (QWPDFGRUZPA.0015.07300600.1020) ENDED IN ERROR 1020 tiludv"
"3622","F162 Sys. Mgm. Quality Assurance","JOB QWCDFGRU (QWPDFGRUZPA.0015.08010600.1020) ENDED IN ERROR 1020 tiludv"
"3623","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCKMC60 (ZWPULKREDIMP.0005.08040600.JCL) ENDED IN ERROR JCL tiludv"
"3624","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCESDG9 (ZWCULFACTSIDKZPB.0065.08060600.JCL) ENDED IN ERROR JCL tiludv"
"3625","F162 Sys. Mgm. Quality Assurance","JOB QWCFA006 (QWPFA006ZPAOD.0040.08081800.U3E7) ENDED IN ERROR U3E7 tiludv"
"3626","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCLO182 (ZWCULFAKSILORWA.0005.07130700.JCL) ENDED IN ERROR JCL tiludv"
"3627","F161 Sys. Mgm. EDW","JOB EWCSDW20 (EWPSAKDW20.0005.08101800.JCL) ENDED IN ERROR JCL tiludv"
"3628","F163 Sys. Mgm. EDW Infrastructure","TASK QW57 E  EXEC"
"3629","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCLO182 (ZWCULFAKSILORWA.0005.07130701.0008) ENDED IN ERROR 0008 tiludv"
"3630","F162 Sys. Mgm. Quality Assurance","PROGRAM=QWADM080,ABENDCODE=AKC3     T"
"3631","F162 Sys. Mgm. Quality Assurance","PROGRAM=QWADM080,ABENDCODE=AKC3     T"
"3632","F163 Sys. Mgm. EDW Infrastructure","PROGRAM=QWRAP057,ABENDCODE=AD2R     T"
"3633","F161 Sys. Mgm. EDW","JOB EWCSI309 (EWPSAKSI309.0010.08181800.1008) ENDED IN ERROR 1008 tiludv"
"3634","F161 Sys. Mgm. EDW","JOB DUCLOI3Y (DUCLOI3YZPA.0005.08220600.SD37) ENDED IN ERROR SD37"
"3635","F161 Sys. Mgm. EDW","JOB EWCSI311 (EWPSAKI311.0010.08251800.1008) ENDED IN ERROR 1008 tiludv"
"3636","F161 Sys. Mgm. EDW","JOB EWCSI315 (EWPSAKI315.0010.08251800.1008) ENDED IN ERROR 1008 tiludv"
"3637","F161 Sys. Mgm. EDW","JOB EWCSOI05 (EWPSAKOI05.0010.08260000.U0A0) ENDED IN ERROR U0A0 tiludv"
"3638","F161 Sys. Mgm. EDW","JOB EWCSOI01 (EWPSAKOI01.0010.08260000.U0A0) ENDED IN ERROR U0A0 tiludv"
"3639","F161 Sys. Mgm. EDW","JOB EWCSOI04 (EWPSAKOI04.0010.08260000.U02E) ENDED IN ERROR U02E tiludv"
"3640","F161 Sys. Mgm. EDW","DB2-Maxlimits EW00005D.EW00083S - EWWH_TRP_RS_DG_H - 15 - Sep rel."
"3641","F162 Sys. Mgm. Quality Assurance","JOB QWCQLK16 (EWPSAKLK16.0005.08301800.1020) ENDED IN ERROR 1020 tiludv"
"3642","F161 Sys. Mgm. EDW","JOB EWCSOZ04 (EWPSAKOZALL.0050.09070600.JCL) ENDED IN ERROR JCL tiludv"
"3643","F163 Sys. Mgm. EDW Infrastructure","JOB ZWWRWAUX (ZWPULUNXRWAMON.0010.09082255.0255) ENDED IN ERROR 0255 tiludv"
"3644","F161 Sys. Mgm. EDW","JOB EWCSOI04 (EWPSAKOI04.0010.08310000.1706) ENDED IN ERROR 1706 tiludv"
"3645","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCLEGC1 (ZWCLEGALUNIT.0025.09100600.0015) ENDED IN ERROR 0015 tiludv"
"3646","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCMCT84 (ZWCMCTREALESTATE.0025.09100600.1000) ENDED IN ERROR 1000 tiludv"
"3647","F161 Sys. Mgm. EDW","DB2-Maxlimits EW00013D.EW00092S - EWWH_IP_MARK_H - 23 - 3.01GB."
"3648","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCEVY5F (ZWCDGFACTSIDU.0105.09170600.0012) ENDED IN ERROR 0012 tiludv"
"3649","F161 Sys. Mgm. EDW","JOB EWCSLK16 (EWPSAKLK16.0010.09191800.U038) ENDED IN ERROR U038 tiludv"
"3650","F161 Sys. Mgm. EDW","JOB BYC80651 (BYPBYC80651.0005.09201346.SE37) ENDED IN ERROR SE37 tiludv"
"3651","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCWWM2T (ZWCDGFACTCRDRWA.0180.09240600.JCL) ENDED IN ERROR JCL tiludv"
"3652","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCWWM2T (ZWCDGFACTCRDRWA.0180.09240600.JCLI) ENDED IN ERROR JCLI tiludv"
"3653","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCSIKHG (ZWCDGSHEDZPA.0190.10010600.0012) ENDED IN ERROR 0012 tiludv"
"3654","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCWWM2T (ZWCDGFACTCRDRWA.0180.10010600.0012) ENDED IN ERROR 0012 tiludv"
"3655","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCDCSX1 (ZWCULFACTINK.0005.10040600.0012) ENDED IN ERROR 0012 tiludv"
"3656","F162 Sys. Mgm. Quality Assurance","JOB EWCSZW05 (EWPSAKZW05.0010.10040800.1008) ENDED IN ERROR 1008 tiludv"
"3657","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCKR200 (ZWCULFAKPROACTRL.0067.10060600.0012) ENDED IN ERROR 0012 tiludv"
"3658","F162 Sys. Mgm. Quality Assurance","JOB QWCAKRS3 (QWPFKRSK.0050.10150600.1020) ENDED IN ERROR 1020 tiludv"
"3659","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCKSDU1 (ZWCDGKUNDEZPA.0130.10150600.0013) ENDED IN ERROR 0013 tiludv"
"3660","F161 Sys. Mgm. EDW","JOB EWCSHK02 (C0PSBHGIM02.0030.10131623.1435) ENDED IN ERROR 1435 tiludv"
"3661","F161 Sys. Mgm. EDW","JOB QWCQED01 (EWPSAKED01.0005.10161800.JCL) ENDED IN ERROR JCL tiludv"
"3662","F161 Sys. Mgm. EDW","JOB QWCQED02 (EWPSAKED02.0005.10161800.JCL) ENDED IN ERROR JCL tiludv"
"3663","F163 Sys. Mgm. EDW Infrastructure","JOB ZWWRWAX2 (ZWCRWA001.0015.10130700.0002) ENDED IN ERROR 0002 tiludv"
"3664","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCUPD24 (ZWCDGKCTOP2ZPA.0105.10200600.S04E) ENDED IN ERROR S04E tiludv"
"3665","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCKSDU1 (ZWCDGKUNDEZPA.0130.10290600.0013) ENDED IN ERROR 0013 tiludv"
"3666","F161 Sys. Mgm. EDW","JOB EGC21D15 (EGP21000DAGLIG.0055.10311800.0012) ENDED IN ERROR 0012"
"3667","F161 Sys. Mgm. EDW","JOB EGC21D23 (EGP21000DAGLIG.0063.10311800.0012) ENDED IN ERROR 0012 tiludv"
"3668","F161 Sys. Mgm. EDW","JOB EWCSDC01 (EWPSAKDC01.0010.11011800.1008) ENDED IN ERROR 1008 tiludv"
"3669","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCUPD24 (ZWCDGKCTOP2ZPA.0105.11040600.S04E) ENDED IN ERROR S04E tiludv"
"3670","F161 Sys. Mgm. EDW","JOB EWCSNK29 (EWPSAKNK29.0010.10141801.1008) ENDED IN ERROR 1008 tiludv"
"3671","F162 Sys. Mgm. Quality Assurance","JOB QWCDCM03 (QWPENDTOEND.0075.11090600.1020) ENDED IN ERROR 1020 tiludv"
"3672","F162 Sys. Mgm. Quality Assurance","JOB K5CULM01 (K5PMOODY2DW.0005.11151800.OSUF) ENDED IN ERROR OSUF tiludv"
"3673","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCLO124 (ZWCDGFKNDRELZPA.0015.11160600.0001) ENDED IN ERROR 0001 tiludv"
"3674","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCFAUNL (ZWCDGFACZPA.0126.11230600.U053) ENDED IN ERROR U053 tiludv"
"3675","F161 Sys. Mgm. EDW","JOB EWCSUNL1 (EWPSYSCOLKOPI.0005.11221800.0012) ENDED IN ERROR 0012 tiludv"
"3676","F163 Sys. Mgm. EDW Infrastructure","JOB DUCNSP3D (DUCNSP3DZPA.0005.11280600.1000) ENDED IN ERROR 1000"
"3677","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCRWY2L (ZWCFACTCRDRWA.0030.07070600.JCL) ENDED IN ERROR JCL tiludv"
"3678","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCRWM2K (ZWCFACTCRDRWA.0085.07070600.0012) ENDED IN ERROR 0012 tiludv"
"3679","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCFKDF1 (ZWPULFAKOR0BDEX.0062.12010600.0012) ENDED IN ERROR 0012 tiludv"
"3680","F161 Sys. Mgm. EDW","JOB EWCSDC01 (EWPSAKDC01.0010.12011800.1999) ENDED IN ERROR 1999 tiludv"
"3681","F161 Sys. Mgm. EDW","JOB ETWDL428 (ETPKAPDW428SQL.0015.12011800.0001) ENDED IN ERROR 0001 tiludv"
"3682","F161 Sys. Mgm. EDW","JOB EGC20105 (EGC20100ZPA.0025.12011800.0012) ENDED IN ERROR 0012 tiludv"
"3683","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCDCSX1 (ZWCULFACTINK.0005.12020600.0012) ENDED IN ERROR 0012 tiludv"
"3684","F161 Sys. Mgm. EDW","JOB DUCLOI27 (DUCLOI27ZPA.0005.12020600.0012) ENDED IN ERROR 0012"
"3685","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCFVN61 (ZWCDGFAKORZPA.0082.12030600.0012) ENDED IN ERROR 0012 tiludv"
"3686","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCESDKA (ZWCULFACTSIDKZPB.0030.12030600.0012) ENDED IN ERROR 0012 tiludv"
"3687","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCKMC60 (ZWPULKREDIMP.0005.12060600.JCL) ENDED IN ERROR JCL tiludv"
"3688","F162 Sys. Mgm. Quality Assurance","JOB QWCF0210 (QWPENDTOEND.0095.12010600.U3E7) ENDED IN ERROR U3E7 tiludv"
"3689","F162 Sys. Mgm. Quality Assurance","JOB QWCODGF7 (QWPENDTOEND.0005.12060600.U3E7) ENDED IN ERROR U3E7 tiludv"
"3690","F161 Sys. Mgm. EDW","JOB DUCNSP7Y (DUCNSP7YZPA.0005.12160600.1000) ENDED IN ERROR 1000 tiludv"
"3691","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCRWM2I (ZWCFACTCRDRWA.0110.07070700.JCL) ENDED IN ERROR JCL tiludv"
"3692","F162 Sys. Mgm. Quality Assurance","JOB QWCF0200 (QWPENDTOEND.0060.12120600.U3E7) ENDED IN ERROR U3E7 tiludv"
"3693","F162 Sys. Mgm. Quality Assurance","JOB QWCQFN02 (EWPSAKFN02.0005.12211800.JCL) ENDED IN ERROR JCL tiludv"
"3694","F162 Sys. Mgm. Quality Assurance","JOB QWCFSI04 (QWPFSI01.0035.01020600.U3E7) ENDED IN ERROR U3E7 tiludv"
"3695","F161 Sys. Mgm. EDW","JOB EWCLVFT4 (EWPLATVTODWH04.0005.01010600.1808) ENDED IN ERROR 1808 tiludv"
"3696","F161 Sys. Mgm. EDW","JOB EWCURH02 (EWPCPSCOST2.0005.12301800.0012) ENDED IN ERROR 0012 tiludv"
"3697","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCDN005 (ZWCFACTSAF.0010.01020600.1000) ENDED IN ERROR 1000 tiludv"
"3698","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCFKN61 (ZWCULFAK1ZPA.0032.01020600.0012) ENDED IN ERROR 0012 tiludv"
"3699","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCKMC30 (ZWPQDKREDNEDRAP.0015.01011800.JCL) ENDED IN ERROR JCL tiludv"
"3700","F161 Sys. Mgm. EDW","JOB EGD25SLO (RHP824001WD.0080.01021802.S04E) ENDED IN ERROR S04E tiludv"
"3701","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCFKS80 (ZWCULFAKPOLZPA.0010.01050600.0012) ENDED IN ERROR 0012 tiludv"
"3702","F163 Sys. Mgm. EDW Infrastructure","JOB ZWWRWOX2 (ZWCRWAORG.0015.01030600.0001) ENDED IN ERROR 0001 tiludv"
"3703","F161 Sys. Mgm. EDW","JOB EWCSLK13 (EWPSAKLK13.0010.01121800.1008) ENDED IN ERROR 1008 tiludv"
"3704","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCWWSKN (ZWCDGFACTCRDRWA.0185.01140600.0015) ENDED IN ERROR 0015 tiludv"
"3705","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCFAUNL (ZWCDGFACZPA.0126.01180600.U053) ENDED IN ERROR U053 tiludv"
"3706","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCRWRDE (ZWCFACTCRDNEW.0050.01130700.JCL) ENDED IN ERROR JCL tiludv"
"3707","F161 Sys. Mgm. EDW","Z1DBPO11I DB2PMSTR  DSNR035I  -DB2P D"
"3708","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCCB004 (ZWCFACTCB.0020.02010600.S322) ENDED IN ERROR S322 tiludv"
"3709","F162 Sys. Mgm. Quality Assurance","JOB QWCODGF7 (QWPENDTOEND.0005.01110600.JCL) ENDED IN ERROR JCL tiludv"
"3710","F162 Sys. Mgm. Quality Assurance","JOB QWCODGS7 (QWPENDTOEND.0020.02010600.JCL) ENDED IN ERROR JCL tiludv"
"3711","F161 Sys. Mgm. EDW","JOB EWCSZY05 (EWPSAKZY05.0010.02141800.JCL) ENDED IN ERROR JCL tiludv"
"3712","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCSIK1A (ZWCDGSHEDZPA.0160.02150600.0012) ENDED IN ERROR 0012 tiludv"
"3713","F162 Sys. Mgm. Quality Assurance","JOB QWCFSI04 (QWPFSI01.0035.02180600.U3E7) ENDED IN ERROR U3E7 tiludv"
"3714","F162 Sys. Mgm. Quality Assurance","JOB DUCLOI51 (DUCLOI51ZPA.0005.03160600.0012) ENDED IN ERROR 0012"
"3715","F162 Sys. Mgm. Quality Assurance","JOB DUCLOI50 (DUCLOI50ZPA.0005.03160600.0012) ENDED IN ERROR 0012"
"3716","F161 Sys. Mgm. EDW","JOB EWCSAT10 (EWPSAKAT10.0010.03231800.U0BD) ENDED IN ERROR U0BD tiludv"
"3717","F161 Sys. Mgm. EDW","JOB EWCSAT10 (EWPSAKAT10.0010.03231800.1008) ENDED IN ERROR 1008 tiludv"
"3718","F161 Sys. Mgm. EDW","JOB EWCSAT11 (EWPSAKAT11.0010.03231800.1008) ENDED IN ERROR 1008 tiludv"
"3719","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCRWM2T (ZWCFACTCRDRWA.0180.04030600.0012) ENDED IN ERROR 0012 tiludv"
"3720","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCFPC13 (ZWPDGFTPPMCALC.0075.04031800.0012) ENDED IN ERROR 0012 tiludv"
"3721","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCKMD20 (ZWPDGKREDNEDRAP.0010.04051800.1000) ENDED IN ERROR 1000 tiludv"
"3722","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCLTF86 (ZWCELLTVFIN.0060.04060600.1000) ENDED IN ERROR 1000 tiludv"
"3723","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCEVRD2 (ZWCDGFACTSIME.0060.04080600.0002) ENDED IN ERROR 0002 tiludv"
"3724","F161 Sys. Mgm. EDW","JOB EWCSDX07 (EWPSAKDX07.0010.04121800.1008) ENDED IN ERROR 1008 tiludv"
"3725","F161 Sys. Mgm. EDW","JOB EWCSZY05 (EWPSAKZY05.0010.04141800.JCL) ENDED IN ERROR JCL tiludv"
"3726","F161 Sys. Mgm. EDW","JOB EWCCTFN1 (EWPACCLEANUP.0015.04240600.0008) ENDED IN ERROR 0008 tiludv"
"3727","F161 Sys. Mgm. EDW","JOB EWCSLK08 (BYCBISLKDGZPA.0010.04261800.1008) ENDED IN ERROR 1008 tiludv"
"3728","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCDFN01 (ZWCINDEFDEF.0005.05010600.0012) ENDED IN ERROR 0012 tiludv"
"3729","F161 Sys. Mgm. EDW","JOB EWCRSI11 (EWPSACSI11.0010.04301800.1008) ENDED IN ERROR 1008 tiludv"
"3730","F161 Sys. Mgm. EDW","JOB EGD200LO (RHP633001WD.0140.05011800.S04E) ENDED IN ERROR S04E tiludv"
"3731","F162 Sys. Mgm. Quality Assurance","JOB QWCODGF7 (QWPENDTOEND.0005.04030600.JCLI) ENDED IN ERROR JCLI tiludv"
"3732","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCFVY3K (ZWCDGFAKORZPA.0111.05060600.1000) ENDED IN ERROR 1000 tiludv"
"3733","F161 Sys. Mgm. EDW","JOB EWCRZY04 (EWPSAKZY04.0005.05121800.1008) ENDED IN ERROR 1008 tiludv"
"3734","F162 Sys. Mgm. Quality Assurance","JOB QWCQFI00 (EWPSACFI00.0005.05160600.JCL) ENDED IN ERROR JCL tiludv"
"3735","F161 Sys. Mgm. EDW","JOB EWCSEJ03 (EWPSAKEJALL.0030.05191800.JCL) ENDED IN ERROR JCL tiludv"
"3736","F161 Sys. Mgm. EDW","JOB EWC73605 (EWC73000ZPANY.0054.05231800.0012) ENDED IN ERROR 0012 tiludv"
"3737","F161 Sys. Mgm. EDW","JOB EWCCLX03 (EWPSAKLX03.0005.05251800.JCL) ENDED IN ERROR JCL tiludv"
"3738","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCLO118 (ZWCDGDEPOT.0030.05310600.0008) ENDED IN ERROR 0008 tiludv"
"3739","F161 Sys. Mgm. EDW","JOB DUCUPD57 (DUCUPD57ZPA.0005.05310600.0012) ENDED IN ERROR 0012"
"3740","F161 Sys. Mgm. EDW","JOB DUCUPD60 (DUCUPD60ZPA.0005.05310600.0012) ENDED IN ERROR 0012"
"3741","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCCUME1 (ZWPCPSCOST.0055.05311800.0012) ENDED IN ERROR 0012 tiludv"
"3742","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCDNAF1 (ZWCDGSIKDNVKND.0005.06010600.0012) ENDED IN ERROR 0012"
"3743","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCMCT42 (ZWCFACTEFF.0035.06010600.1004) ENDED IN ERROR 1004 tiludv"
"3744","F161 Sys. Mgm. EDW","JOB DUCLOI57 (DUCLOI57ZPA.0005.06020600.S04E) ENDED IN ERROR S04E tiludv"
"3745","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCSCOR6 (ZWCSCORENFEBO.0030.06130600.0014) ENDED IN ERROR 0014 tiludv"
"3746","F161 Sys. Mgm. EDW","JOB EWC5F108 (EWC1F100ZPA.0112.07171800.0012) ENDED IN ERROR 0012 tiludv"
"3747","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCKKY2K (ZWPULKREDKUN.0010.07110601.JCLI) ENDED IN ERROR JCLI tiludv"
"3748","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCKMF96 (ZWPULKREDEL.0080.12120600.1000) ENDED IN ERROR 1000"
"3749","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCEURD1 (ZWPULFAKSIME.0050.08040605.0013) ENDED IN ERROR 0013"
"3750","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCLO181 (ZWCULFAKSILOGEN.0005.08040605.0008) ENDED IN ERROR 0008 tiludv"
"3751","F161 Sys. Mgm. EDW","JOB EWCSI315 (EWPSAKI315.0010.08041800.1012) ENDED IN ERROR 1012 tiludv"
"3752","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCLO182 (ZWCULFAKSILORWA.0005.08050600.0008) ENDED IN ERROR 0008 tiludv"
"3753","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCLO181 (ZWCULFAKSILOGEN.0005.08050600.0008) ENDED IN ERROR 0008 tiludv"
